,#START#,O,I-neutral,B-neutral,B-positive,I-positive,B-negative,I-negative,#STOP#
",0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#jaguar,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/5yPQvROsP8,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
improvements,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Cermai,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/tBtI0qYjdg,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
TIP,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
decently,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/NaGNsWR6Zs,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/mAU5McTXgH,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/kwY9bOTcew,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
diarrhea,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/vjDvgRT92k,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Together,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
fatty,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/MiwKyb1W46,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/KpaP4zpWsO,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@frhnjnr,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/IQThBU7z1Z,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
woohoo,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
golden,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/1ONubfoekQ,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Tara,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
marvel,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Brandonnnn,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/anqnQvp0pp,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/iBgmkXtD2j,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/M8SldkIcE5,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#malikaitlp,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
nauser,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Slightly,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#disgraceful,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@geraldddz,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
FAMISH,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@victoriateo,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
258D,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
GS,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@kokjek,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#saltedandhung,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
moderne,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#flowerdome,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Sebastian,0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
#Cosplay,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
BKKK,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/08ZUtI8OtH,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
problems,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
sustainable,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/gynMUyj7yb,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
RomanticYellow,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@danieleaidan,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/rXnsxdkFlF,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/xRsKx5Q1ku,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#festiveseason,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/QxaDgSbtPc,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@LittleIndiaGuru,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ear's,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Hallam,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
52261,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
FansignOur,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/WqPCN7ApwR,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
HIV,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
HAUSBYSSMY,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Citylink,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
#programming,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
WORKSHOP,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/H6jhXglFpy,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#qualitytime,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/zs8XhOly5i,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
kerbs,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/HbFb18BTaM,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@McCord2014,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
plebians,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
bobbers,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
nambang,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
belom,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
pinta,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
679C,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
lifeee,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#nus,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/42U0CR0GdT,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
pushing,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/v4W0HdyG5R,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#UnionPaySpotted,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@wtfaninami,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/yUNiyfbZ6F,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
fest,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
chipmunk,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
mau,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/SM7HTwmbYm,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Fury,0,0.0,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
gaaan,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/ifvRyU1Yn3,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/GgCxqAZF4u,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Lena,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
#geylang,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/uRnDwSxGKs,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/W6H8rZTgsQ,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#WAKOkickboxing,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Paklah,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
luxury,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/XwaRIgV4HJ,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/xxdNTIV8nQ,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/U9uMuKXrpH,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/13Tw77moKR,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
emergency,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/FxSR4vvCmN,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/14ylfLrLuS,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/RMpda7rhP3,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/hcG2UCFbUB,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/mdKbUtpYSW,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
protectors,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Thursday's,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
MBS,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/v0Nj3yvxOh,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
hong,0,0.0,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
GM,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/jOSOatHwCh,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/G39e3FRmAe,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Intan,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/CkQgEYhOHE,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#kawansampaihujungnyawa,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@coadline,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
city's,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/xVsnKe6HqE,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@Delta,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
labor,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
CET,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/SI9IXUlgxB,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Udders,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Mafia,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
https://t.co/TMCRIzjUki,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/tR6qQYrsqm,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Dirty,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Familiar,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
weakkk,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/ftiWNSuoRD,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/H30otWTliD,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/hT0tyfniRm,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
proved,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/khaOgQ9rfR,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/x7ZwAesuAh,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Sheraton,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
production,0,0.0,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
bensin,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ystrdy,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
holidayyy,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
activity,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
purchase,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Playing,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Beatty,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Manicure,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
larger,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
specific,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/R7Wnbd83nx,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
mas,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
316B,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
haaam,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@robynaIexandra,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
@bryaannnnn_c,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Ur,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Clouds,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/9bQN0drvYM,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#KOREA,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
GONE,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
shareef,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
gymbeastonStrength,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/VOmfjJWZFA,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Farm,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
https://t.co/ypbKKzGXIs,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/MqKJ9ME76i,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
soto,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
DATE,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
billiard,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/JFzeAQOJmw,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/JbrlcR58UJ,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/EPTxj9rd4H,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/qjT9GLPGoU,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
contract,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ccb,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/CvdER1t0ic,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/29jDCWr9JU,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
unturned,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
SiEn,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
90ABCD,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Bruce,0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
chosen,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
whistler,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Poet,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
funky,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/cM8Qx9batA,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Happiest,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ignorance,0,0.0,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
https://t.co/97XvIgHhgz,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/j5T01XnVct,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#philippines,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
hipsters,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@twt_workoutMY,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
shower,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
？,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/tuVfFihsdr,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/SuNgvUEzAu,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
backstage,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/48l0nxXz1V,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/ODzCIvgY7J,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
bright-eyed,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
condemn,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
daughters,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
BTH-JOG,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
#YoungJae,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/nhL69ZxiF9,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
celebrities,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/fYjEwoPdyR,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
pace,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
jerk,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ASP,0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
sensors,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/acp2LWGglg,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/iLfMBUJUER,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
caring,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@Kenneth_kwoh,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
tasting,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Lavender,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
#allinaweekend,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/iJqGWP54gY,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Izzy,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/E16yxZmHjY,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Plantinum,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
terrorists,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/lSyhkOCY6G,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
innovation,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
SERVERS,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
delicacy,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Superbowl,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
establishing,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/8d30rDWhHo,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
bemused,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
torbjorn,0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
https://t.co/psP0GzSSob,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
transportation,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/7BIkfO0Ab7,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/ibvHhqlUkZ,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
lu,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
jaguar,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
perhelps,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
SE,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
S'pore,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
BHD,0,0.0,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
App,0,0.0,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
https://t.co/sUzdeFVqK3,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@SrBachchan,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
tapping,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Dika,0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
https://t.co/WEOa6EX5cz,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
overrated,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
rabean,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
jumpstart,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/H3SA10tvwD,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Mental,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
https://t.co/l7ql6yWIbU,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Jiayou,0,1.12450521770421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
@Kotaraya,0,0.0,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
@ppeatrs,0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
" O
presented O
by O
@Dona_gea O
@RobertSakic87 O
and O
Vero B-neutral
Minaya I-neutral

this O
cab O
driver O
reminds O
me O
why O
I O
prefer O
taking O
Uber B-positive
/ O
Grab B-positive
Car I-positive
. O

I'm O
at O
Si B-neutral
Ling I-neutral
Secondary I-neutral
School I-neutral
in O
Singapore B-neutral
https://t.co/eSKOfElmE3 O

@indecisive O
hehehe O
thank O
you O
I'll O
live O
up O
to O
what O
you've O
just O
said O
my O
Friend B-positive
lets O
do O
this O
. O

done O
skyping O
with O
arfan B-positive
and O
really O
had O
a O
good O
night O
though O
! O

Nooom O
( O
with O
at O
Morning B-neutral
Bakery I-neutral
) O
— O
https://t.co/gPL1D00xyS O

reading O
comments O
on O
omona B-negative
reduces O
my O
faith O
in O
the O
future O
lel O
wtf O
. O

At O
BIZ B-neutral
Hotel I-neutral
[ O
vid O
] O
— O
https://t.co/381aw7cLad O

I'm O
at O
D'Catch B-neutral
@ O
D'Kranji B-neutral
Farm I-neutral
Resort I-neutral
https://t.co/lzPy9JmAH2 O

I O
get O
to O
see O
that O
Dele B-positive
Alli I-positive
goal O
againn O
https://t.co/7Z7Ybe2EQQ O

fat O
Creamy O
. O
@ O
Cat B-neutral
Cafe I-neutral
Johor I-neutral
Bahru I-neutral
https://t.co/LMQaxyOOf5 O

I'm O
at O
Bedok B-neutral
Bus I-neutral
Interchange I-neutral
- O
@sbs_transit B-neutral
in O
Singapore B-neutral
https://t.co/ZIxkHRdrJ7 O

Holidayy O
( O
with O
Silirus B-neutral
, O
Silvia B-neutral
Tiara I-neutral
, O
and O
2 O
others O
at O
Treasure B-neutral
Bay I-neutral
( I-neutral
The I-neutral
Canopi I-neutral
) I-neutral
) I-neutral
[ O
pic O
] O
— O
https://t.co/FF1niePeqM O

I'm O
at O
Xinmin B-neutral
Secondary I-neutral
School I-neutral
in O
Singapore B-neutral
https://t.co/b8KMPNruQH O

Just O
posted O
a O
photo O
@ O
Marina B-neutral
Mandarin I-neutral
Singapore I-neutral
https://t.co/5eRvIUxdpU O

@AqmaSyahira B-neutral
@gdlks12 O
@IsmiAzrdHar B-neutral
yeahh O
. O
Thats O
why O
they O
call O
me O
THE O
HEARTBREAKER O
* O
ba O
dum O
tss O
* O

@Raslaan_ O
haha O
I O
don't O
know O
how O
to O
cook O
garudhiya B-neutral
. O
Rihaakuru B-neutral
and O
bai B-neutral
can I-neutral
. O

I'm O
at O
MMHE B-neutral
( I-neutral
West I-neutral
) I-neutral
in O
Pasir B-neutral
Gudang I-neutral
, I-neutral
Johor I-neutral
https://t.co/XSb9syu6rH O

Aaaaaand O
we're O
stuck O
in O
the O
lift B-negative
. O
#halp O
#sway O
#mustafaadventures O
#urggggh O
@ O
Mustafa B-neutral
Centre I-neutral
https://t.co/O9WlT99p8W O

I'm O
