,#START#,O,I-neutral,B-neutral,I-positive,B-positive,B-negative,I-negative,#STOP#
针扎,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
2.44,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
go,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
心好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
9.99,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
撿,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
烧伤,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Like,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
恶名,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
小来哥,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
本文,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
两分钟,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
竟是,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
人大代表,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
早起,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
东蛋,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
背带,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
志是,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
驮,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
白玫瑰,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
莫过于,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
通用,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
喜好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
自强,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
销销,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
目前为止,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
休闲鞋,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
荒岛,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
似歌,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RcFHWdO,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
粤,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
诛,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
聚酰胺,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
冤枉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
山脊,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
入梦,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
thing,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
波特,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
当选,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
炒至,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
洗头,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
花开,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
圣子,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
集贸市场,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
阿坝藏族羌族自治州,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
帕里,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
排列,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
天狗,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
言笑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ios,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
之屋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
烧塌,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
吸血鬼,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
带走,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
下期,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
刀片,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
饵,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
British,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
明快,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
迹象,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
修建,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
理政新,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
固然,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
天际,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
悠嘻猴,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
株,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
美山,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
白百何,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
Yulia,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
看病难,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
缩紧,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
见闻,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
改名,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
战斗力,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
措,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
卖力,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
实给,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
塑造,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
指挥官,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
本來,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
坐下,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鸦,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
正义,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
严格,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
长靴,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
发言人,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
28000,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
核潜艇,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
浣熊,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
666,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
1933,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
喷泉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVqcDli,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
CR,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
祝林申,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
千线,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
犬,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
追忆,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
OMEGA,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
逃,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
这怪,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
see,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
占用,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVcyL2X,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
第八章,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
跌停板,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
不太好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
恬,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
耿爽,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
美标,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
喝杯,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
商家,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
it,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
占有欲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
笑嘻嘻,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
天机,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
热情高涨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
益力,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
獎勵,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
以至于,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
观赏性,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
真不错,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
仓央嘉,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
tired,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
蒋亮,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
没劲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
BeWilling,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
随意,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
最棒,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
合适,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
怎能,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
或静思,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
元宵,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拖龜,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
9w6,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
狮子,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
企图心,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
nighty,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一列,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
星期,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
jkj,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
总比分,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
收拾,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
环保,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
卢卡斯,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
放小,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
三面,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
大钱,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
想养,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
多酚,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RPSYdQu）,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
指挥组,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
谷氨酸,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
军工,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
进而,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
RV4ODG6,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
梅内,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
阻挡,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
虫,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
变玩唱秀,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
剧院,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
盗用,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
黄油,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
张德芬,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
TaraZhou,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
失掉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
不及,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
立足于,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
基石,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
说出,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
瞎,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
峄城区,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
橙子,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
浓浓的,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
解答,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
很丑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
实则,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
御座,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RqOEd2h,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/R47dNJB,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
洗过,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
商店,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
TABLO,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
果会,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
千里之行,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
床顶,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
凶音定,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
名家,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拉萨市,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
Milan,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
饶雪漫,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
007,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
八国联军,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
246,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
深交所,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
林宥,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
不已,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
自然资源,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
百般,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
等你你,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Cheval,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
白云,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
喝茶,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
意者,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
发扬,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
minds,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
肉松,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
市容,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
雪莲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
不妨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
马尔代夫,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
装饰物,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
XL32,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
区中,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
国槐,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
前段,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
林思意,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
花佬迷妹,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
矛盾,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
奠基人,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
中加,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
接口,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Just,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
压迫,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
zhi,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
兄弟姐妹,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
维龙,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
国民党,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
日出,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
period,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
浏览器,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
所选,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
圆锥形,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
1213,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
龙潭,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
沙河,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
轮毂,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
生意,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
心境,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
莒南,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
挂断,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
千言万语,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
修,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
温柔乡,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVtTZ6o,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
装加绒,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
青稞,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
四片,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
帝尊,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
生平,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
日后,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
聂摩,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
撑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
打扮,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
听过,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
khh,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
集中,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
嘈杂,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
苍莽,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
退出,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
圆圈,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
03,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
我朝,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
亲朋,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
三国,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
绿色植物,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
註,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
剃刀,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
赞有,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
城池,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
写不出,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
奇高,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
九层,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
两条,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
文盲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
看边,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
停车费,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
葱油,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
摇杆,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RUW7pYF,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
流,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
西部,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
硬币,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拼团,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
诱人,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
毫末,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
失落,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
冻住,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RctUDRV,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
床面,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
武神,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
率,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
打乱,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
毅力,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
撕个,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
啥事,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
绝无仅有,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
惨绝人寰,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/Rcyxoop（使用#秒拍#录制）,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
主战,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
巧借,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RV4XPRA,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
当家,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVqKX2Z（分享自@喜马拉雅FM）,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
熟透,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
HenryLau,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
总体规划,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
后面,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
炎亚纶,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
必要,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
落成,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
getting,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
烧制,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
帝霸,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
itunes,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
转为,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
二宗,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
RV4JECd,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/z8Lj91p,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
不怎么,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
